is_upright	0.02597
	0.24576	golpes
	0.24572	pittidae
	0.24558	http://www.gm.com
	0.24439	poreč
	0.24429	lepidopteran
	0.24416	larva
made_of_plastic	0.91388
	0.30812	lockers
	0.30475	rearview
	0.28685	cameras
	0.28624	slotted
	0.27828	intercom
	0.27447	restrooms
	0.27387	steering
	0.27307	radios
	0.27058	faucet
	0.27039	hand-held
	0.27024	msgr
	0.26639	motorized
	0.26555	nchsaa
	0.26360	televisions
	0.26348	vans
	0.26273	loudspeaker
	0.26260	internet-enabled
	0.26075	miltie
	0.26054	bucket
	0.26013	aceptar
	0.25852	calmly
	0.25762	woodlot
	0.25706	custom-built
	0.25694	installed
	0.25500	bearkats
	0.25487	patriciu
	0.25483	construccion
	0.25435	fränk
	0.25328	microphone
	0.25253	loudspeakers
	0.25229	unsecure
	0.25099	non-family
	0.25084	dickison
	0.24906	halimah
	0.24788	criminalist
	0.24705	spatula
	0.24703	camera
	0.24616	hoses
	0.24593	day/night
	0.24577	dispatcher
	0.24513	paddle
	0.24357	coolers
	0.24261	lythe
	0.24136	controllers
	0.24121	fentress
	0.24054	pails
	0.24050	anti-gravity
	0.24020	tvs
	0.23977	chain-link
	0.23950	bseiu
has_pollen	0.91667
	0.30003	arvilla
	0.29265	servitudes
	0.28924	nymkt
	0.27983	geertruida
	0.27813	pleydell-bouverie
	0.27491	phùng
	0.27159	hesterberg
	0.26868	widvey
	0.26777	horakova
	0.26618	lorentzen
	0.26541	acsu
	0.26456	ceresole
	0.26454	chuquisaca
	0.26379	ocpd
	0.26242	eléonore
	0.26044	dovers
	0.25987	waltheof
	0.25986	zongker
	0.25969	echeverría
	0.25902	regrading
	0.25847	chunn
	0.25818	kripa
	0.25769	post-hurricane
	0.25763	polyploid
	0.25736	infernales
	0.25731	adgate
	0.25730	reyburn
	0.25716	actinomyces
	0.25673	silbering
	0.25646	pećanac
	0.25620	uus
	0.25604	yongqi
	0.25592	tawatchai
	0.25561	hindy
	0.25519	rosemberg
	0.25386	novotný
	0.25369	félicité
	0.25369	cuautla
	0.25325	eriksdotter
	0.25263	gattari
	0.25249	liliaceae
	0.25213	storni
	0.25170	gontier
	0.25124	acquiesces
	0.25112	http://www.newscientist.com
	0.25085	bryophytes
	0.25069	blundy
	0.25042	weitzel
	0.24988	biesenbach
	0.24982	cardillac
has_sharp_teeth	0.91892
	0.25758	rhythmicity
	0.25633	carome
	0.25389	planty
	0.25382	lehman
	0.24839	mainelli
	0.24464	stearns
	0.24365	webman
	0.24126	mbala
	0.24106	belik
	0.23881	mclaury
	0.23568	dittrich
	0.23430	behavioral
	0.23374	gadomski
	0.23350	breazeale
	0.23249	septiembre
	0.23234	honnef
	0.23204	greisman
	0.23130	youngdahl
	0.22819	rauner
	0.22702	sankuru
	0.22550	slayden
	0.22488	dlpfc
	0.22473	supaul
	0.22471	kenoyer
	0.22471	zemlinskis
	0.22456	wroblewski
	0.22400	huelgas
	0.22365	butenandt
	0.22335	neamt
	0.22207	grinde
	0.22189	znamensky
	0.22176	krzywousty
	0.22126	hectars
	0.22073	rozin
	0.22008	putt-putt
	0.21937	heilprin
	0.21852	tcw
	0.21843	brookstein
	0.21807	pilling
	0.21796	encontrado
	0.21784	baral
	0.21772	empiric
	0.21751	millhaven
	0.21681	slavov
	0.21665	traunfeld
	0.21605	mihalcea
	0.21567	hemenetz
	0.21506	gołańcz
	0.21483	rupes
	0.21399	spampinato
does_sting	0.92308
	0.26791	sting
	0.26554	endogenously
	0.25213	krislov
	0.25086	stings
	0.25075	bradburn
	0.24713	casalino
	0.24309	otterman
	0.24057	bee
	0.24048	mutinying
	0.23999	asbjoern
	0.23991	karmas
	0.23959	londell
	0.23601	stingless
	0.23524	codazzi
	0.23462	dakh
	0.23369	eckenrode
	0.23309	jacksonglobe.com
	0.23237	hemenetz
	0.23204	nymkt
	0.23094	jagannathan
	0.22943	masculinized
	0.22908	non-sworn
	0.22737	chalcis
	0.22720	anthikkad
	0.22679	passoff
	0.22655	reservist
	0.22608	grynbaum
	0.22585	melioidosis
	0.22581	scandalizes
	0.22558	kandir
	0.22527	wasp
	0.22520	blalack
	0.22508	brandenstein
	0.22467	hornet
	0.22443	f/a
	0.22419	silbering
	0.22380	sinde
	0.22323	maxi-series
	0.22315	parasitoids
	0.22306	clusium
	0.22302	alsogaray
	0.22302	tvline
	0.22291	paganelli
	0.22273	shinpei
	0.22224	eusociality
	0.22205	maintaka
	0.22188	bspa
	0.22134	parasitized
	0.22111	montolio
	0.22106	tuscania
has_a_sight	0.92308
	0.31670	firearms
	0.30825	handgun
	0.30259	semiautomatic
	0.29791	handguns
	0.29640	firearm
	0.28910	suradji
	0.28237	erkinbayev
	0.27889	diemu
	0.27765	http://www.latimes.com
	0.26930	giannuzzi
	0.26806	bxf5
	0.26720	korkoneas
	0.26571	tatangelo
	0.26441	semi-automatic
	0.26316	schonberger
	0.25822	blatas
	0.25792	rifle
	0.25676	kouao
	0.25642	verbillo
	0.25624	pistol
	0.25298	dubik
	0.25199	keresey
	0.25144	gioeli
	0.25029	zmievskaya
	0.25027	fishkind
	0.24953	clusium
	0.24946	ba874
	0.24942	tutko
	0.24875	suhf
	0.24867	bykova
	0.24850	kaushansky
	0.24842	c-level
	0.24795	junnier
	0.24645	beyler
	0.24610	maulbronn
	0.24606	famenin
	0.24603	fpc/
	0.24569	lucash
	0.24566	yauhleuskaya
	0.24500	barouh
	0.24415	bindra
	0.24399	lynnley
	0.24265	rafeh
	0.24194	reuvens
	0.24188	transcriptionally
	0.24180	tingcou
	0.24127	post-vedic
	0.24122	kennedyglobe.com
	0.24008	revolvers
	0.23995	kiplimo
has_good_eyesight	0.92308
	0.27582	eduardo
	0.27446	cattani
	0.26970	feinman
	0.26928	sharp-shinned
	0.26685	tangestan
	0.26423	sowme'eh
	0.26164	conesa
	0.26151	kazys
	0.25787	rough-legged
	0.25696	massad
	0.25690	engelke
	0.25672	waltemeyer
	0.25362	dallas/ft
	0.25266	kosasih
	0.25107	kangavar
	0.24860	egba
	0.24855	kiplimo
	0.24844	mwiraria
	0.24828	nkole
	0.24656	zients
	0.24641	prezant
	0.24592	spampinato
	0.24462	giannuzzi
	0.24417	serjani
	0.24217	kuhdasht
	0.24214	falcon
	0.24206	eyman@pbpost.com
	0.24179	leestma
	0.24139	jarai
	0.24112	allardice
	0.24059	kitbuqa
	0.24049	aligudarz
	0.23973	waddington
	0.23913	garet
	0.23899	fleitz
	0.23870	adcs
	0.23766	engell
	0.23614	buzzard
	0.23606	gompert
	0.23566	wlosowicz
	0.23549	kurnit
	0.23522	personnels
	0.23516	jacksonglobe.com
	0.23346	kondratieva
	0.23320	faulcon
	0.23289	handcock
	0.23272	narmashir
	0.23267	kusumaatmadja
	0.23258	prevailed
	0.23248	veasey
has_legs	0.93243
	0.30314	penguin
	0.28558	ayerza
	0.27438	cats
	0.27188	oppenheimerfunds
	0.26351	crocodilians
	0.25887	females
	0.25426	canin
	0.25349	rearing
	0.25135	adulterants
	0.24789	tfw
	0.24709	subspecies
	0.24694	perner
	0.24689	bigalow
	0.24365	males
	0.24352	papyrology
	0.24314	boatworks
	0.24183	apes
	0.24172	papademos
	0.23973	mammals
	0.23936	lykken
	0.23799	ladykillers
	0.23759	technobots
	0.23728	hermits
	0.23653	wendelin
	0.23615	gbao
	0.23604	duggins
	0.23586	chauvinist
	0.23566	dinosaurs
	0.23486	shahrizat
	0.23323	foeticide
	0.23291	male
	0.23267	agilis
	0.23206	osteology
	0.23187	voles
	0.23176	white-eyed
	0.23123	catherwood
	0.23123	pecknold
	0.23074	turiddu
	0.23049	barberis
	0.23044	horak
	0.22922	coprolite
	0.22827	finan
	0.22817	bartrim
	0.22807	chimpanzee
	0.22805	a340s
	0.22796	cascio
	0.22790	kukoč
	0.22782	companionable
	0.22764	a330/a340
	0.22730	newland
is_a_mollusc	0.93333
	0.26938	goetschel
	0.26760	stevedoring
	0.26521	banking
	0.25864	ramaya
	0.25854	greenspon
	0.25812	dalloul
	0.25768	ecozones
	0.25677	jacksonglobe.com
	0.25574	huntleigh
	0.25361	manabu
	0.25048	korkoneas
	0.24997	espil
	0.24854	subsectors
	0.24694	hideto
	0.24692	ferley
	0.24517	lobdell
	0.24377	udpates
	0.24209	yushiro
	0.24166	cheyre
	0.24147	hironobu
	0.23972	witti
	0.23860	alferov
	0.23821	vedar
	0.23731	suwal
	0.23699	balaoing
	0.23695	arnaboldi
	0.23651	ulia
	0.23637	newhaven
	0.23501	djackson
	0.23473	dabbas
	0.23444	skurnik
	0.23438	high-net-worth
	0.23404	thruout
	0.23390	tidepools
	0.23286	miyoung
	0.23255	zeina
	0.23069	througout
	0.23013	dragoslav
	0.23012	eyitayo
	0.22983	apari
	0.22921	intv
	0.22884	subd
	0.22857	bonifacio
	0.22850	inose
	0.22797	brancatelli
	0.22797	veverka
	0.22773	sofmap
	0.22766	schonberger
	0.22725	novena
	0.22719	silaen
is_tropical	0.93333
	0.28554	bribri
	0.27731	paiz
	0.27052	kruglov
	0.25935	sundowner
	0.25810	sarsekbayev
	0.25696	rudsar
	0.25646	avner
	0.25570	asis
	0.25442	prammanasudh
	0.25416	ridgedale
	0.25342	qasr-e
	0.25330	cyclogenesis
	0.25324	amlash
	0.25215	kalifungwa
	0.25204	banthoon
	0.25163	aronda
	0.25152	lages
	0.25137	rtafb
	0.24911	nkr
	0.24885	carnelia
	0.24870	sumbana
	0.24830	bakhyt
	0.24818	westmont
	0.24754	lacayo
	0.24659	zilayi
	0.24592	telcel
	0.24584	wetstone
	0.24534	sundarar
	0.24517	schonberger
	0.24497	alexakis
	0.24453	venkataraman
	0.24367	arumugam
	0.24264	cahuita
	0.24246	coopération
	0.24243	zakrzewski
	0.24209	glatzer
	0.24164	kahnuj
	0.24156	sucre
	0.24154	adcom
	0.24130	ilan
	0.24116	r&d
	0.24115	taitung
	0.24107	yaroshenko
	0.24102	alvim
	0.24083	mundia
	0.24056	manabu
	0.24008	kuvin
	0.23985	sarvabad
	0.23970	wasch
	0.23966	nazarbaev
has_fur_hair	0.93548
	0.28358	tfw
	0.28056	quehanna
	0.27702	hooved
	0.27257	non-human
	0.27019	primates
	0.26952	fur-bearing
	0.26757	hasyim
	0.26577	animals
	0.26502	bahmayi-ye
	0.26117	lac-saint-jean
	0.26014	herd
	0.25905	schumachers
	0.25874	argali
	0.25812	mammals
	0.25810	tfs
	0.25767	galeton
	0.25714	gishu
	0.25484	goats
	0.25286	político
	0.25239	qilab
	0.25179	tagata
	0.25151	mouse-deer
	0.25123	reshooting
	0.24954	cuyos
	0.24907	muestra
	0.24808	brahman
	0.24784	zalaqi-ye
	0.24778	muskoxen
	0.24754	kafanchan
	0.24711	salzlandkreis
	0.24673	monkeys
	0.24641	single-deckers
	0.24622	champawat
	0.24600	masooda
	0.24563	arhuaco
	0.24473	minjavan-e
	0.24459	warm-weather
	0.24441	sriyanto
	0.24433	hydrogen-like
	0.24320	gunasegaran
	0.24288	farm-raised
	0.24268	sampark
	0.24253	mutts
	0.24240	sarhadi-ye
	0.24231	somatosensory
	0.24224	markleeville
	0.24202	covas
	0.24192	black-majority
	0.24163	stephentown
	0.24153	nephin
is_tasty	0.93776
	0.32253	pork
	0.30010	tomato
	0.29470	cashew
	0.28641	foie
	0.28393	seafood
	0.28155	banthoon
	0.28108	avocado
	0.27117	milkfish
	0.26974	esculentum
	0.26933	pan-fried
	0.26778	oysters
	0.26770	silius
	0.26731	bizera
	0.26521	melkonian
	0.26416	cardoni
	0.26392	growers
	0.26350	mahvelat
	0.26341	beef
	0.26209	daequan
	0.25995	cranberry
	0.25945	fried
	0.25881	mudbugs
	0.25845	tuberosum
	0.25820	shrimp
	0.25795	mangoes
	0.25661	farm-raised
	0.25645	doakmaiklee
	0.25636	blizanów
	0.25611	mochimaru
	0.25539	nectarine
	0.25384	akkoyun
	0.25379	apples
	0.25376	karake
	0.25202	rennard
	0.25187	yogurt
	0.25181	bzs
	0.25147	sabzevar
	0.25074	vasep
	0.24875	pecan
	0.24868	daiquiris
	0.24768	tenderloin
	0.24764	lambic
	0.24763	gravier
	0.24755	kaş
	0.24749	picache
	0.24740	cholent
	0.24734	wetherington
	0.24682	salie
	0.24652	pinkberry
	0.24634	adaes
is_a_kitchen_utensil	0.94118
	0.30053	a.n.r.
	0.28258	us-56
	0.28170	rm33
	0.28071	indictee
	0.28019	kamron
	0.28016	gyrich
	0.27687	diputados
	0.27541	erlin
	0.27488	art-1stld
	0.27466	thomke
	0.27361	braunecker
	0.26522	sofmap
	0.26473	gantcher
	0.26452	grigios
	0.26365	terner
	0.26337	genencor
	0.26320	chaleff
	0.25981	b-36s
	0.25946	infonavit
	0.25806	tarnum
	0.25791	politial
	0.25777	kennedyglobe.com
	0.25773	kohgiluyeh
	0.25708	dwight.silverman
	0.25647	goetschel
	0.25600	patiño
	0.25425	neily
	0.25393	arp2/3
	0.25383	escocia
	0.25375	self-preservation
	0.25358	enav
	0.25342	abusiveness
	0.25322	north-westward
	0.25247	formichetti
	0.25182	decisively
	0.25170	arikawa
	0.25166	non-lawyers
	0.25162	coulombic
	0.25098	holzkirchen
	0.25071	spliceosome
	0.25035	salvadorians
	0.25029	agum
	0.25009	hectars
	0.24973	city/22
	0.24905	bb94
	0.24826	pinezhsky
	0.24810	solter
	0.24810	mozza
	0.24795	eastpoint
	0.24780	doñana
has_fins	0.94737
	0.33017	fisheries
	0.29513	byczyna
	0.28559	anadromous
	0.28233	bakeel
	0.27865	charuymaq
	0.27514	bluefin
	0.27305	panichpakdi
	0.27294	zemlinskis
	0.27026	halff
	0.26960	overfishing
	0.26865	pelagic
	0.26745	verbillo
	0.26641	mapunda
	0.26386	bahmai
	0.26377	tae-woo
	0.26217	lieke
	0.26135	fishery
	0.26130	passacantando
	0.26004	progression-free
	0.25964	famenin
	0.25948	rhein-lahn
	0.25817	bardsir
	0.25800	kanani
	0.25789	manandhar
	0.25759	whahng
	0.25757	rüütel
	0.25728	chiangrai
	0.25613	bartosik
	0.25582	poultries
	0.25520	sophoan
	0.25506	barantsev
	0.25420	zhibao
	0.25397	delfan
	0.25377	mariotte
	0.25367	hypoperfusion
	0.25340	chernyakova
	0.25315	masanao
	0.25291	pascall
	0.25273	barkun
	0.25260	esfarayen
	0.25244	jajrom
	0.25201	osuga
	0.25190	pluta
	0.25172	goeltom
	0.25144	boskey
	0.25090	gjerdalen
	0.25031	maline
	0.25002	povoan
	0.24977	babajani
	0.24938	fontolan
does_eat	0.95019
	0.31143	salamanders
	0.29671	arctos
	0.29433	ravenous
	0.28769	nocturnal
	0.28238	owl
	0.27928	subspecies
	0.27901	cats
	0.27803	mammal
	0.27704	rockfowl
	0.27591	mammals
	0.27538	salamander
	0.27483	vultures
	0.27060	feral
	0.26787	anteaters
	0.26781	tortoises
	0.26710	vulture
	0.26591	opernhaus
	0.26566	hendra
	0.26474	primates
	0.26456	condors
	0.26452	reptiles
	0.26407	endangered
	0.26184	arboreal
	0.26037	amphibians
	0.25846	ibis
	0.25827	danio
	0.25804	galaxias
	0.25777	myna
	0.25657	apes
	0.25454	peregrine
	0.25359	blackfish
	0.25222	breeds
	0.25217	wolves
	0.25103	bengtsson
	0.25095	venomous
	0.25022	marcan
	0.24995	zuzul
	0.24881	coyote
	0.24845	curassow
	0.24610	megafauna
	0.24541	gorai
	0.24423	chameleons
	0.24417	tapir
	0.24386	herger
	0.24325	extinct
	0.24311	technobots
	0.24307	chaffinch
	0.24207	prey
	0.24203	shamin
	0.24189	penguin
does_grow	0.95604
	0.33626	cultivated
	0.31667	replanted
	0.31552	flowering
	0.30789	hectares
	0.30589	corms
	0.30182	cultivars
	0.29684	crops
	0.29343	groves
	0.29159	citrus
	0.28653	moanalua
	0.28207	trifoliate
	0.27998	acreage
	0.27931	perennials
	0.27904	cropland
	0.27875	arboretum
	0.27503	oilseeds
	0.27483	cultigens
	0.27360	shrubs
	0.27131	ganapathy
	0.27082	verbillo
	0.26981	sprouts
	0.26960	stachowiak
	0.26852	chernyakova
	0.26631	kharif
	0.26571	agresearch
	0.26445	tfrc
	0.26378	grasses
	0.26301	seedlings
	0.26169	radish
	0.26083	maples
	0.25889	vines
	0.25862	elliot-murray-kynynmound
	0.25768	deciduous
	0.25723	acres
	0.25704	uliana
	0.25638	norie
	0.25511	sowme'eh
	0.25490	herbaceous
	0.25376	leaves
	0.25330	fusen
	0.25315	stems
	0.25266	blooming
	0.25187	pleydell-bouverie
	0.25159	baccarin
	0.25147	croplands
	0.25084	adelines
	0.25053	borucki
	0.24982	rhizomes
	0.24952	stunted
	0.24918	conifers
is_a_boat	0.96000
	0.26816	tronto
	0.26738	vnccpbn
	0.26655	kennedyglobe.com
	0.26268	hosain
	0.24929	scuttled
	0.24685	jrnl
	0.24560	vallarino
	0.24529	buscan
	0.24412	barouh
	0.24304	fosler
	0.24144	iwatani
	0.24033	mofs
	0.23861	ahaus
	0.23773	quatrina
	0.23740	ywam
	0.23693	litsky
	0.23582	crewed
	0.23492	geodis
	0.23426	seamen
	0.23341	buggs
	0.23327	torpedoed
	0.23315	sailors
	0.23259	exonerated
	0.23239	alferov
	0.23215	carisse
	0.23209	peppiatt
	0.23039	cdr
	0.23005	bclay
	0.22988	sergej
	0.22938	mcleary
	0.22921	adcom
	0.22919	karlsefni
	0.22903	bailen
	0.22895	godeau
	0.22889	sukhorukov
	0.22864	assoumani
	0.22853	a.s.l.
	0.22849	keelboat
	0.22745	ravolomanana
	0.22745	mantienen
	0.22727	aker
	0.22699	guangtao
	0.22699	bentura
	0.22691	pre-revolution
	0.22613	bwagner
	0.22606	nazila
	0.22598	ronzio
	0.22459	sedensky
	0.22458	alamosa
	0.22443	russophiles
made_of_metal	0.97180
	0.30467	mounted
	0.29571	pivot
	0.26987	choe
	0.26757	crowbar
	0.26720	revolving
	0.26580	railcar
	0.26329	powered
	0.26182	humvee
	0.26175	beit
	0.25948	deadbolt
	0.25854	hammers
	0.25805	compass
	0.25704	doors
	0.25658	hinged
	0.25494	automatic
	0.25430	an/cps
	0.25326	steering
	0.25214	swivel
	0.25158	door
	0.25029	gunmen
	0.24669	shunters
	0.24530	rotating
	0.24519	armed
	0.24507	pivoting
	0.24505	hydraulically
	0.24433	humvees
	0.24361	power-operated
	0.24179	elevator
	0.24170	deformable
	0.24161	cockpits
	0.24112	guns
	0.24091	rotate
	0.24058	lever
	0.24054	gears
	0.23885	manned
	0.23779	tandem
	0.23768	windscreen
	0.23762	tilt
	0.23760	quadrupole
	0.23724	mirrors
	0.23721	pontoon
	0.23706	repairman
	0.23704	straightedge
	0.23661	locomotive-hauled
	0.23617	turret
	0.23609	motorized
	0.23545	equipped
	0.23448	lid
	0.23446	manzarek
	0.23351	cab
does_bend	1.00000
	0.30927	tibia
	0.30114	fractures
	0.29846	fracture
	0.28792	sidelined
	0.28351	metatarsal
	0.28144	clavicle
	0.28103	amputated
	0.28007	fractured
	0.27393	dislocated
	0.27190	hongcai
	0.27102	metacarpal
	0.26882	orsolya
	0.26514	calcaneus
	0.26328	cosets
	0.26128	ilsfeld
	0.25812	katnik
	0.25801	femur
	0.25484	humerus
	0.25449	bruised
	0.25434	local-level
	0.25375	buscan
	0.25225	navicular
	0.25153	foreleg
	0.25054	bxf5
	0.25046	mantienen
	0.24982	us-56
	0.24959	ryan@globe.com
	0.24947	jahoda
	0.24910	ivona
	0.24870	pyrah
	0.24694	aqtash
	0.24656	revolucionarios
	0.24623	sergej
	0.24488	streich
	0.24386	leimen
	0.24310	extensors
	0.24244	isef
	0.24215	zatechka
	0.24172	metatarsals
	0.24156	delémont
	0.24082	stoermer
	0.23864	rocor
	0.23850	ancud
	0.23804	robelo
	0.23798	gazzard
	0.23768	batala
	0.23735	sprained
	0.23614	metatarsus
	0.23500	korotayev
	0.23449	finz
does_bloom	1.00000
	0.26512	sowme'eh
	0.26385	kuhdasht
	0.26285	huadian
	0.26166	waltheof
	0.25801	nymkt
	0.25726	kohgiluyeh
	0.25699	qasr-e
	0.25334	aligudarz
	0.25106	delfan
	0.24727	famenin
	0.24701	zarandieh
	0.24643	ioi
	0.24016	moerenhout
	0.23952	mozyr
	0.23916	acsu
	0.23787	espectacular
	0.23761	exxonmobil
	0.23632	oilseeds
	0.23567	mahneshan
	0.23535	iosco
	0.23492	regrading
	0.23421	neuromodulation
	0.23344	arvilla
	0.23286	zongker
	0.23217	phùng
	0.23122	harpertorch
	0.23097	polyploid
	0.23074	haskovo
	0.23073	franko
	0.23066	chuquisaca
	0.23040	biesenbach
	0.22976	parsabad
	0.22876	kiunga
	0.22874	schoellkopf
	0.22831	lapore
	0.22759	verran
	0.22728	divjak
	0.22708	verbillo
	0.22706	widvey
	0.22674	bahmai
	0.22649	bardsir
	0.22648	ferer
	0.22639	pleydell-bouverie
	0.22637	optoelectronics
	0.22533	napo
	0.22519	charuymaq
	0.22512	riego
	0.22463	holguín
	0.22451	kshsaa
	0.22441	centrioles
does_carry_transport_goods	1.00000
	0.28970	mohmed
	0.27177	hallaq
	0.27131	manasra
	0.26554	kuiken
	0.26453	wakim
	0.26278	vlasak
	0.26129	boord
	0.26060	landzo
	0.25954	prete
	0.25943	rouvroy
	0.25759	detalle
	0.25748	jordania
	0.25649	biakabutuka
	0.25510	husn
	0.25460	tonder
	0.25399	trevis
	0.25386	bailen
	0.25348	buttenwieser
	0.25302	robineau
	0.25164	matus
	0.25072	garsse
	0.25037	kg.
	0.24994	over-the-road
	0.24957	nouhad
	0.24844	zaqzouq
	0.24841	janneke
	0.24668	mapunda
	0.24603	delph
	0.24600	edgecomb
	0.24455	ilario
	0.24395	bernbaum
	0.24315	chadbourn
	0.24256	troster
	0.24148	epza
	0.24108	nördlingen
	0.24057	jenabi
	0.23987	mejias
	0.23950	abadía
	0.23948	cd-m
	0.23945	christijan
	0.23940	belhaj
	0.23929	godeau
	0.23892	generalmente
	0.23853	santen
	0.23759	wanek
	0.23746	ruttman
	0.23735	bapaume
	0.23689	interenergoservice
	0.23674	comack
	0.23666	brusuelas
does_drive_is_driven	1.00000
	0.28117	mercedes
	0.28087	motorcyclists
	0.27306	ambushed
	0.26760	heusden
	0.26502	plowed
	0.26354	ploughed
	0.26239	benz
	0.26237	daimler
	0.26161	semitrailer
	0.25969	verniero
	0.25914	nymkt
	0.25741	lanschot
	0.25702	barsanti
	0.25677	dorit
	0.25652	urick
	0.25605	diepen
	0.25478	hdt
	0.25191	advisors
	0.25136	trooper
	0.24637	cmax
	0.24615	higbie
	0.24610	l977
	0.24610	iveco
	0.24495	broadsided
	0.24479	dijk
	0.24360	bmw
	0.24316	andel
	0.24312	waylaid
	0.24294	feroli
	0.24285	markethill
	0.24253	sped
	0.24232	baqer
	0.24197	drivers
	0.24170	sacerdote
	0.24137	cdks
	0.24081	singal
	0.24061	haykel
	0.23864	budimir
	0.23852	vehicles
	0.23835	hoisington
	0.23715	bresso
	0.23640	schijndel
	0.23627	tavish
	0.23609	speeding
	0.23597	ineke
	0.23586	minibus
	0.23578	djorgovski
	0.23559	retailmetrics
	0.23537	caisse
	0.23528	postaer
does_filter_feed	1.00000
	0.29910	pandor
	0.27289	zadra
	0.27187	manabu
	0.27127	ocbc
	0.27123	goetschel
	0.26903	stevedoring
	0.26805	barsanti
	0.26062	takai
	0.25959	okonjo
	0.25878	plunge-dive
	0.25672	salamone
	0.25668	delaski
	0.25629	diemu
	0.25516	eyitayo
	0.25362	ramaya
	0.25272	lobdell
	0.25253	astrobiologists
	0.25097	freyre
	0.24993	delfan
	0.24990	bumaya
	0.24989	moderate-income
	0.24988	yushiro
	0.24958	favat
	0.24938	heitner
	0.24860	dogmatically
	0.24765	seremet
	0.24575	landzo
	0.24544	paekakariki
	0.24464	yoshinori
	0.24439	tchen
	0.24404	schonberger
	0.24360	fujimura
	0.24322	wibaux
	0.24303	eigner
	0.24246	kalaya
	0.24126	dehring
	0.24088	drogoul
	0.24081	sudomo
	0.24044	daboub
	0.23942	sudradjat
	0.23942	hideto
	0.23847	kohgiluyeh
	0.23775	losee
	0.23770	shilov
	0.23666	saragih
	0.23606	pfohl
	0.23592	cattani
	0.23520	whaling
	0.23516	babajani
	0.23514	carome
does_hunt	1.00000
	0.27652	theclimatepool
	0.25282	kiplimo
	0.25239	callen
	0.24866	supaul
	0.24531	ypg
	0.24072	eduardo
	0.23540	zients
	0.23255	yuqing
	0.23080	butenandt
	0.23047	anglong
	0.22773	rubin
	0.22731	mondlane
	0.22658	rabigh
	0.22601	mohapatra
	0.22577	messen
	0.22566	rachwalski
	0.22514	mccaskey
	0.22426	paulson
	0.22358	zardran
	0.22335	terol
	0.22188	madhepura
	0.22071	vtu
	0.21977	wroblewski
	0.21934	cder
	0.21876	ac&w
	0.21768	a.m.-10
	0.21696	kilcoyne
	0.21659	kusumaatmadja
	0.21583	shayetet
	0.21502	sigurðsson
	0.21443	mbala
	0.21399	microforms
	0.21397	guiren
	0.21396	ardito
	0.21377	wierzbinek
	0.21296	peregrine
	0.21215	vnd
	0.21191	ddot
	0.21184	tangestan
	0.21183	p/o
	0.21166	lackman
	0.21166	munna
	0.21105	alberdi
	0.21104	oreamuno
	0.21089	manuelito
	0.21076	fw
	0.21063	loughman
	0.21047	dubeninki
	0.21044	hectars
	0.21019	ruiz-tagle
does_make_music	1.00000
	0.34292	tenor
	0.29977	saxophone
	0.29669	cgas
	0.29218	trombone
	0.27929	clarinet
	0.27735	necol.htm
	0.27588	tatawi
	0.27140	guangtao
	0.26952	semenza
	0.26896	zagoria
	0.26784	sowme'eh
	0.26778	instrumental
	0.26676	vocals
	0.26496	stainbank
	0.26391	hestad
	0.26271	soloist
	0.26205	jacksonglobe.com
	0.26150	trombones
	0.26106	ulia
	0.25907	lowin
	0.25882	kennedyglobe.com
	0.25843	jackson@globe.com
	0.25796	percussion
	0.25658	solos
	0.25657	vibraphone
	0.25554	percussionists
	0.25332	saxophones
	0.25327	ms-1
	0.25296	santes
	0.25283	euphonium
	0.25236	kastl
	0.25198	romanides
	0.25178	horngacher
	0.25167	landeh
	0.25129	adcs
	0.25107	tuchfarber
	0.25106	soloists
	0.25094	sayenko
	0.25082	bancboston
	0.24998	drums
	0.24941	eyman@pbpost.com
	0.24929	landzo
	0.24917	gurfinkel
	0.24891	shemami
	0.24886	ecast
	0.24844	madhapar
	0.24824	eslamabad-e
	0.24751	tensin
	0.24729	kinpo
	0.24724	zigan
does_make_you_drunk	1.00000
	0.29687	favat
	0.28126	zachareas
	0.27134	ptacek
	0.26610	baius
	0.26570	saint-émilion
	0.26433	decota
	0.26374	podkolzin
	0.26091	wines
	0.25990	rhemuth
	0.25711	g/day
	0.25526	dreier
	0.25246	kennedyglobe.com
	0.25234	papalia
	0.25138	angelika
	0.25084	sufrio
	0.25048	veasey
	0.24747	yoona
	0.24509	bensch
	0.24340	boudleaux
	0.24246	differentiability
	0.24246	gaudreault
	0.24229	herstek
	0.24212	kohgiluyeh
	0.24190	digambara
	0.24165	treschev
	0.24076	kornukov
	0.24044	chernyakova
	0.23960	cognac
	0.23945	misson
	0.23880	patner
	0.23869	rm65
	0.23827	burmans
	0.23794	heckman
	0.23682	natashquan
	0.23682	sergeev
	0.23664	spercheios
	0.23612	deinekin
	0.23598	haynsworth
	0.23589	jesdanun
	0.23564	bugey
	0.23561	vitez
	0.23557	godeau
	0.23515	gołańcz
	0.23509	lauris
	0.23333	imbibers
	0.23331	zumarraga
	0.23320	cunneen
	0.23316	khuzami
	0.23292	maradi
	0.23278	prida
does_move_earth	1.00000
	0.28141	dubbin
	0.27777	irell
	0.27675	siphandone
	0.27016	euro420
	0.26870	mesangial
	0.26795	sameeh
	0.26745	medunjanin
	0.26160	broinowski
	0.26061	wilmath
	0.25936	eyman@pbpost.com
	0.25825	traub
	0.25764	seligman
